Date,Timestamp,ISO8601,Elevation (meter),Vertical Accuracy (meter),Cumulative Distance (meter),GPS Segment,Since start (second)
08:42:03.999,1781163723.999,2026-06-11T08:42:03.999+0100,8.975,0.690,12699.218,3,3552.765
08:42:04.999,1781163724.999,2026-06-11T08:42:04.999+0100,8.975,0.690,12702.688,3,3553.765
08:42:05.999,1781163725.999,2026-06-11T08:42:05.999+0100,8.971,0.690,12706.319,3,3554.765
08:42:06.999,1781163726.999,2026-06-11T08:42:06.999+0100,8.963,0.690,12709.950,3,3555.765
08:42:07.999,1781163727.999,2026-06-11T08:42:07.999+0100,8.950,0.690,12713.428,3,3556.765
08:42:08.999,1781163728.999,2026-06-11T08:42:08.999+0100,8.935,0.690,12716.862,3,3557.765
08:42:09.999,1781163729.999,2026-06-11T08:42:09.999+0100,8.917,0.690,12720.352,3,3558.765
08:42:10.999,1781163730.999,2026-06-11T08:42:10.999+0100,8.898,0.690,12724.030,3,3559.765
08:42:11.999,1781163731.999,2026-06-11T08:42:11.999+0100,8.878,0.690,12727.708,3,3560.765
08:42:12.999,1781163732.999,2026-06-11T08:42:12.999+0100,8.859,0.690,12731.098,3,3561.765
08:42:13.999,1781163733.999,2026-06-11T08:42:13.999+0100,8.842,0.690,12734.355,3,3562.765
08:42:14.999,1781163734.999,2026-06-11T08:42:14.999+0100,8.827,0.690,12737.675,3,3563.765
08:42:15.999,1781163735.999,2026-06-11T08:42:15.999+0100,8.817,0.690,12741.388,3,3564.765
08:42:16.999,1781163736.999,2026-06-11T08:42:16.999+0100,8.811,0.690,12745.100,3,3565.765
08:42:17.999,1781163737.999,2026-06-11T08:42:17.999+0100,8.809,0.690,12748.813,3,3566.765
08:42:18.999,1781163738.999,2026-06-11T08:42:18.999+0100,8.811,0.690,12752.526,3,3567.765
08:42:19.999,1781163739.999,2026-06-11T08:42:19.999+0100,8.814,0.690,12756.252,3,3568.765
08:42:20.999,1781163740.999,2026-06-11T08:42:20.999+0100,8.816,0.690,12760.271,3,3569.765
08:42:21.999,1781163741.999,2026-06-11T08:42:21.999+0100,8.816,0.690,12764.290,3,3570.765
08:42:22.999,1781163742.999,2026-06-11T08:42:22.999+0100,8.811,0.690,12768.151,3,3571.765
08:42:23.999,1781163743.999,2026-06-11T08:42:23.999+0100,8.801,0.690,12771.854,3,3572.765
08:42:24.999,1781163744.999,2026-06-11T08:42:24.999+0100,8.783,0.690,12775.556,3,3573.765
08:42:25.999,1781163745.999,2026-06-11T08:42:25.999+0100,8.758,0.690,12779.065,3,3574.765
08:42:26.999,1781163746.999,2026-06-11T08:42:26.999+0100,8.727,0.690,12782.565,3,3575.765
08:42:27.999,1781163747.999,2026-06-11T08:42:27.999+0100,8.689,0.690,12786.022,3,3576.765
08:42:28.999,1781163748.999,2026-06-11T08:42:28.999+0100,8.647,0.690,12789.416,3,3577.765
08:42:29.999,1781163749.999,2026-06-11T08:42:29.999+0100,8.602,0.690,12792.810,3,3578.765
08:42:30.999,1781163750.999,2026-06-11T08:42:30.999+0100,8.555,0.690,12795.988,3,3579.765
08:42:31.999,1781163751.999,2026-06-11T08:42:31.999+0100,8.508,0.690,12799.132,3,3580.765
08:42:32.999,1781163752.999,2026-06-11T08:42:32.999+0100,8.461,0.690,12802.409,3,3581.765
08:42:33.999,1781163753.999,2026-06-11T08:42:33.999+0100,8.416,0.690,12805.981,3,3582.765
08:42:34.999,1781163754.999,2026-06-11T08:42:34.999+0100,8.372,0.690,12809.552,3,3583.765
08:42:35.999,1781163755.999,2026-06-11T08:42:35.999+0100,8.330,0.690,12813.466,3,3584.765
08:42:36.999,1781163756.999,2026-06-11T08:42:36.999+0100,8.289,0.690,12817.484,3,3585.765
08:42:37.999,1781163757.999,2026-06-11T08:42:37.999+0100,8.250,0.690,12821.303,3,3586.765
08:42:38.999,1781163758.999,2026-06-11T08:42:38.999+0100,8.212,0.690,12824.408,3,3587.765
08:42:39.999,1781163759.999,2026-06-11T08:42:39.999+0100,8.178,0.690,12827.514,3,3588.765
08:42:40.999,1781163760.999,2026-06-11T08:42:40.999+0100,8.148,0.690,12830.748,3,3589.765
08:42:41.999,1781163761.999,2026-06-11T08:42:41.999+0100,8.125,0.690,12834.046,3,3590.765
08:42:42.999,1781163762.999,2026-06-11T08:42:42.999+0100,8.110,0.690,12837.309,3,3591.765
08:42:43.999,1781163763.999,2026-06-11T08:42:43.999+0100,8.104,0.690,12840.336,3,3592.765
08:42:44.999,1781163764.999,2026-06-11T08:42:44.999+0100,8.108,0.690,12843.364,3,3593.765
08:42:45.999,1781163765.999,2026-06-11T08:42:45.999+0100,8.120,0.690,12846.193,3,3594.765
08:42:46.999,1781163766.999,2026-06-11T08:42:46.999+0100,8.140,0.690,12848.878,3,3595.765
08:42:47.999,1781163767.999,2026-06-11T08:42:47.999+0100,8.165,0.690,12851.590,3,3596.765
08:42:48.999,1781163768.999,2026-06-11T08:42:48.999+0100,8.193,0.690,12855.079,3,3597.765
08:42:49.999,1781163769.999,2026-06-11T08:42:49.999+0100,8.221,0.690,12858.567,3,3598.765
08:42:50.999,1781163770.999,2026-06-11T08:42:50.999+0100,8.247,0.690,12862.180,3,3599.765
08:42:51.999,1781163771.999,2026-06-11T08:42:51.999+0100,8.269,0.690,12865.924,3,3600.765
08:42:52.999,1781163772.999,2026-06-11T08:42:52.999+0100,8.288,0.690,12869.668,3,3601.765
08:42:53.999,1781163773.999,2026-06-11T08:42:53.999+0100,8.303,0.690,12873.483,3,3602.765
08:42:54.999,1781163774.999,2026-06-11T08:42:54.999+0100,8.317,0.690,12877.302,3,3603.765
08:42:55.999,1781163775.999,2026-06-11T08:42:55.999+0100,8.330,0.690,12880.956,3,3604.765
08:42:56.999,1781163776.999,2026-06-11T08:42:56.999+0100,8.343,0.690,12884.358,3,3605.765
08:42:57.999,1781163777.999,2026-06-11T08:42:57.999+0100,8.355,0.690,12887.759,3,3606.765
08:42:58.999,1781163778.999,2026-06-11T08:42:58.999+0100,8.367,0.690,12890.682,3,3607.765
08:42:59.999,1781163779.999,2026-06-11T08:42:59.999+0100,8.379,0.690,12893.518,3,3608.765
08:43:00.999,1781163780.999,2026-06-11T08:43:00.999+0100,8.389,0.690,12896.559,3,3609.765
08:43:01.999,1781163781.999,2026-06-11T08:43:01.999+0100,8.398,0.690,12900.075,3,3610.765
08:43:02.999,1781163782.999,2026-06-11T08:43:02.999+0100,8.405,0.690,12903.591,3,3611.765
08:43:03.999,1781163783.999,2026-06-11T08:43:03.999+0100,8.411,0.690,12907.114,3,3612.765
08:43:04.999,1781163784.999,2026-06-11T08:43:04.999+0100,8.416,0.690,12910.638,3,3613.765
08:43:05.999,1781163785.999,2026-06-11T08:43:05.999+0100,8.420,0.690,12913.974,3,3614.765
08:43:06.999,1781163786.999,2026-06-11T08:43:06.999+0100,8.424,0.690,12916.591,3,3615.765
08:43:07.999,1781163787.999,2026-06-11T08:43:07.999+0100,8.427,0.690,12919.208,3,3616.765
08:43:08.999,1781163788.999,2026-06-11T08:43:08.999+0100,8.430,0.690,12922.377,3,3617.765
08:43:09.999,1781163789.999,2026-06-11T08:43:09.999+0100,8.433,0.690,12925.827,3,3618.765
08:43:10.999,1781163790.999,2026-06-11T08:43:10.999+0100,8.437,0.690,12929.376,3,3619.765
08:43:11.999,1781163791.999,2026-06-11T08:43:11.999+0100,8.441,0.690,12933.677,3,3620.765
08:43:12.999,1781163792.999,2026-06-11T08:43:12.999+0100,8.447,0.690,12937.979,3,3621.765
08:43:13.999,1781163793.999,2026-06-11T08:43:13.999+0100,8.458,0.690,12942.106,3,3622.765
08:43:14.999,1781163794.999,2026-06-11T08:43:14.999+0100,8.474,0.690,12946.100,3,3623.765
08:43:15.999,1781163795.999,2026-06-11T08:43:15.999+0100,8.499,0.690,12950.077,3,3624.765
08:43:16.999,1781163796.999,2026-06-11T08:43:16.999+0100,8.531,0.690,12953.290,3,3625.765
08:43:17.999,1781163797.999,2026-06-11T08:43:17.999+0100,8.571,0.690,12956.504,3,3626.765
08:43:18.999,1781163798.999,2026-06-11T08:43:18.999+0100,8.618,0.690,12959.884,3,3627.765
08:43:19.999,1781163799.999,2026-06-11T08:43:19.999+0100,8.671,0.690,12963.450,3,3628.765
08:43:20.999,1781163800.999,2026-06-11T08:43:20.999+0100,8.728,0.690,12967.015,3,3629.765
08:43:21.999,1781163801.999,2026-06-11T08:43:21.999+0100,8.787,0.690,12969.859,3,3630.765
08:43:22.999,1781163802.999,2026-06-11T08:43:22.999+0100,8.846,0.690,12972.648,3,3631.765
08:43:23.999,1781163803.999,2026-06-11T08:43:23.999+0100,8.904,0.690,12975.574,3,3632.765
08:43:24.999,1781163804.999,2026-06-11T08:43:24.999+0100,8.957,0.690,12978.719,3,3633.765
08:43:25.999,1781163805.999,2026-06-11T08:43:25.999+0100,9.006,0.690,12981.864,3,3634.765
08:43:26.999,1781163806.999,2026-06-11T08:43:26.999+0100,9.050,0.690,12985.149,3,3635.765
08:43:27.999,1781163807.999,2026-06-11T08:43:27.999+0100,9.089,0.690,12988.462,3,3636.765
08:43:28.999,1781163808.999,2026-06-11T08:43:28.999+0100,9.123,0.690,12991.798,3,3637.765
08:43:29.999,1781163809.999,2026-06-11T08:43:29.999+0100,9.152,0.690,12995.193,3,3638.765
08:43:30.999,1781163810.999,2026-06-11T08:43:30.999+0100,9.179,0.690,12998.588,3,3639.765
08:43:31.999,1781163811.999,2026-06-11T08:43:31.999+0100,9.203,0.690,13001.877,3,3640.765
08:43:32.999,1781163812.999,2026-06-11T08:43:32.999+0100,9.225,0.690,13005.129,3,3641.765
08:43:33.999,1781163813.999,2026-06-11T08:43:33.999+0100,9.245,0.690,13008.232,3,3642.765
08:43:34.999,1781163814.999,2026-06-11T08:43:34.999+0100,9.264,0.690,13010.722,3,3643.765
08:43:35.999,1781163815.999,2026-06-11T08:43:35.999+0100,9.280,0.690,13013.212,3,3644.765
08:43:36.999,1781163816.999,2026-06-11T08:43:36.999+0100,9.293,0.690,13016.377,3,3645.765
08:43:37.999,1781163817.999,2026-06-11T08:43:37.999+0100,9.304,0.690,13019.908,3,3646.765
08:43:38.999,1781163818.999,2026-06-11T08:43:38.999+0100,9.312,0.690,13023.392,3,3647.765
08:43:39.999,1781163819.999,2026-06-11T08:43:39.999+0100,9.318,0.690,13026.470,3,3648.765
08:43:40.999,1781163820.999,2026-06-11T08:43:40.999+0100,9.322,0.690,13029.548,3,3649.765
08:43:41.999,1781163821.999,2026-06-11T08:43:41.999+0100,9.328,0.690,13033.019,3,3650.765
08:43:42.999,1781163822.999,2026-06-11T08:43:42.999+0100,9.335,0.690,13036.803,3,3651.765
08:43:43.999,1781163823.999,2026-06-11T08:43:43.999+0100,9.344,0.690,13040.579,3,3652.765
08:43:44.999,1781163824.999,2026-06-11T08:43:44.999+0100,9.355,0.690,13043.676,3,3653.765
08:43:45.999,1781163825.999,2026-06-11T08:43:45.999+0100,9.367,0.690,13046.773,3,3654.765
08:43:46.999,1781163826.999,2026-06-11T08:43:46.999+0100,9.379,0.690,13050.117,3,3655.765
08:43:47.999,1781163827.999,2026-06-11T08:43:47.999+0100,9.390,0.690,13053.749,3,3656.765
08:43:48.999,1781163828.999,2026-06-11T08:43:48.999+0100,9.403,0.690,13057.381,3,3657.765
08:43:49.999,1781163829.999,2026-06-11T08:43:49.999+0100,9.417,0.690,13060.916,3,3658.765
08:43:50.999,1781163830.999,2026-06-11T08:43:50.999+0100,9.433,0.690,13064.441,3,3659.765
08:43:51.999,1781163831.999,2026-06-11T08:43:51.999+0100,9.450,0.690,13067.967,3,3660.765
08:43:52.999,1781163832.999,2026-06-11T08:43:52.999+0100,9.465,0.690,13071.491,3,3661.765
08:43:53.999,1781163833.999,2026-06-11T08:43:53.999+0100,9.474,0.690,13075.015,3,3662.765
08:43:54.999,1781163834.999,2026-06-11T08:43:54.999+0100,9.474,0.690,13078.779,3,3663.765
08:43:55.999,1781163835.999,2026-06-11T08:43:55.999+0100,9.461,0.690,13082.594,3,3664.765
08:43:56.999,1781163836.999,2026-06-11T08:43:56.999+0100,9.436,0.690,13086.168,3,3665.765
08:43:57.999,1781163837.999,2026-06-11T08:43:57.999+0100,9.401,0.690,13089.116,3,3666.765
08:43:58.999,1781163838.999,2026-06-11T08:43:58.999+0100,9.361,0.690,13092.064,3,3667.765
08:43:59.999,1781163839.999,2026-06-11T08:43:59.999+0100,9.323,0.690,13095.378,3,3668.765
08:44:00.999,1781163840.999,2026-06-11T08:44:00.999+0100,9.293,0.690,13098.827,3,3669.765
08:44:01.999,1781163841.999,2026-06-11T08:44:01.999+0100,9.275,0.690,13102.313,3,3670.765
08:44:02.999,1781163842.999,2026-06-11T08:44:02.999+0100,9.274,0.690,13105.958,3,3671.765
08:44:03.999,1781163843.999,2026-06-11T08:44:03.999+0100,9.292,0.690,13109.604,3,3672.765
08:44:04.999,1781163844.999,2026-06-11T08:44:04.999+0100,9.328,0.690,13113.588,3,3673.765
08:44:05.999,1781163845.999,2026-06-11T08:44:05.999+0100,9.383,0.690,13117.763,3,3674.765
08:44:06.999,1781163846.999,2026-06-11T08:44:06.999+0100,9.456,0.690,13121.999,3,3675.765
08:44:07.999,1781163847.999,2026-06-11T08:44:07.999+0100,9.542,0.690,13126.828,3,3676.765
08:44:08.999,1781163848.999,2026-06-11T08:44:08.999+0100,9.641,0.690,13131.658,3,3677.765
08:44:09.999,1781163849.999,2026-06-11T08:44:09.999+0100,9.750,0.690,13136.209,3,3678.765
08:44:10.999,1781163850.999,2026-06-11T08:44:10.999+0100,9.866,0.690,13140.529,3,3679.765
08:44:11.999,1781163851.999,2026-06-11T08:44:11.999+0100,9.987,0.690,13144.848,3,3680.765
08:44:12.999,1781163852.999,2026-06-11T08:44:12.999+0100,10.111,0.690,13148.772,3,3681.765
08:44:13.999,1781163853.999,2026-06-11T08:44:13.999+0100,10.237,0.690,13152.695,3,3682.765
08:44:14.999,1781163854.999,2026-06-11T08:44:14.999+0100,10.364,0.690,13157.464,3,3683.765
08:44:15.999,1781163855.999,2026-06-11T08:44:15.999+0100,10.492,0.690,13163.258,3,3684.765
08:44:16.999,1781163856.999,2026-06-11T08:44:16.999+0100,10.619,0.690,13169.053,3,3685.765
08:44:17.999,1781163857.999,2026-06-11T08:44:17.999+0100,10.744,0.690,13172.745,3,3686.765
08:44:18.999,1781163858.999,2026-06-11T08:44:18.999+0100,10.867,0.690,13176.218,3,3687.765
08:44:19.999,1781163859.999,2026-06-11T08:44:19.999+0100,10.985,0.690,13179.928,3,3688.765
08:44:20.999,1781163860.999,2026-06-11T08:44:20.999+0100,11.094,0.690,13184.064,3,3689.765
08:44:21.999,1781163861.999,2026-06-11T08:44:21.999+0100,11.192,0.690,13188.199,3,3690.765
08:44:22.999,1781163862.999,2026-06-11T08:44:22.999+0100,11.277,0.690,13192.733,3,3691.765
08:44:23.999,1781163863.999,2026-06-11T08:44:23.999+0100,11.348,0.690,13197.359,3,3692.765
08:44:24.999,1781163864.999,2026-06-11T08:44:24.999+0100,11.405,0.690,13201.568,3,3693.765
08:44:25.999,1781163865.999,2026-06-11T08:44:25.999+0100,11.449,0.690,13204.625,3,3694.765
08:44:26.999,1781163866.999,2026-06-11T08:44:26.999+0100,11.481,0.690,13207.681,3,3695.765
08:44:27.999,1781163867.999,2026-06-11T08:44:27.999+0100,11.501,0.690,13211.473,3,3696.765
08:44:28.999,1781163868.999,2026-06-11T08:44:28.999+0100,11.511,0.690,13215.552,3,3697.765
08:44:29.999,1781163869.999,2026-06-11T08:44:29.999+0100,11.513,0.690,13220.006,3,3698.765
08:44:30.999,1781163870.999,2026-06-11T08:44:30.999+0100,11.508,0.690,13226.254,3,3699.765
08:44:31.999,1781163871.999,2026-06-11T08:44:31.999+0100,11.498,0.690,13232.503,3,3700.765
08:44:32.999,1781163872.999,2026-06-11T08:44:32.999+0100,11.487,0.690,13237.447,3,3701.765
08:44:33.999,1781163873.999,2026-06-11T08:44:33.999+0100,11.474,0.690,13241.614,3,3702.765
08:44:34.999,1781163874.999,2026-06-11T08:44:34.999+0100,11.463,0.690,13245.805,3,3703.765
08:44:35.999,1781163875.999,2026-06-11T08:44:35.999+0100,11.452,0.690,13250.268,3,3704.765
08:44:36.999,1781163876.999,2026-06-11T08:44:36.999+0100,11.443,0.690,13254.730,3,3705.765
08:44:37.999,1781163877.999,2026-06-11T08:44:37.999+0100,11.436,0.690,13259.632,3,3706.765
08:44:38.999,1781163878.999,2026-06-11T08:44:38.999+0100,11.431,0.690,13264.919,3,3707.765
08:44:39.999,1781163879.999,2026-06-11T08:44:39.999+0100,11.428,0.690,13270.205,3,3708.765
08:44:40.999,1781163880.999,2026-06-11T08:44:40.999+0100,11.427,0.690,13274.433,3,3709.765
08:44:41.999,1781163881.999,2026-06-11T08:44:41.999+0100,11.428,0.690,13278.648,3,3710.765
08:44:42.999,1781163882.999,2026-06-11T08:44:42.999+0100,11.432,0.690,13282.936,3,3711.765
08:44:43.999,1781163883.999,2026-06-11T08:44:43.999+0100,11.437,0.690,13287.318,3,3712.765
08:44:44.999,1781163884.999,2026-06-11T08:44:44.999+0100,11.445,0.690,13291.699,3,3713.765
08:44:45.999,1781163885.999,2026-06-11T08:44:45.999+0100,11.454,0.690,13295.968,3,3714.765
08:44:46.999,1781163886.999,2026-06-11T08:44:46.999+0100,11.464,0.690,13300.224,3,3715.765
08:44:47.999,1781163887.999,2026-06-11T08:44:47.999+0100,11.475,0.690,13304.638,3,3716.765
08:44:48.999,1781163888.999,2026-06-11T08:44:48.999+0100,11.484,0.690,13309.348,3,3717.765
08:44:49.999,1781163889.999,2026-06-11T08:44:49.999+0100,11.494,0.690,13314.059,3,3718.765
08:44:50.999,1781163890.999,2026-06-11T08:44:50.999+0100,11.502,0.690,13318.819,3,3719.765
08:44:51.999,1781163891.999,2026-06-11T08:44:51.999+0100,11.510,0.690,13323.591,3,3720.765
08:44:52.999,1781163892.999,2026-06-11T08:44:52.999+0100,11.518,0.690,13328.276,3,3721.765
08:44:53.999,1781163893.999,2026-06-11T08:44:53.999+0100,11.525,0.690,13332.703,3,3722.765
08:44:54.999,1781163894.999,2026-06-11T08:44:54.999+0100,11.531,0.690,13337.129,3,3723.765
08:44:55.999,1781163895.999,2026-06-11T08:44:55.999+0100,11.538,0.690,13341.505,3,3724.765
08:44:56.999,1781163896.999,2026-06-11T08:44:56.999+0100,11.543,0.690,13345.860,3,3725.765
08:44:57.999,1781163897.999,2026-06-11T08:44:57.999+0100,11.548,0.690,13350.201,3,3726.765
08:44:58.999,1781163898.999,2026-06-11T08:44:58.999+0100,11.552,0.690,13354.463,3,3727.765
08:44:59.999,1781163899.999,2026-06-11T08:44:59.999+0100,11.554,0.690,13358.725,3,3728.765
08:45:00.999,1781163900.999,2026-06-11T08:45:00.999+0100,11.557,0.690,13363.436,3,3729.765
08:45:01.999,1781163901.999,2026-06-11T08:45:01.999+0100,11.558,0.690,13368.427,3,3730.765
08:45:02.999,1781163902.999,2026-06-11T08:45:02.999+0100,11.560,0.690,13373.324,3,3731.765
08:45:03.999,1781163903.999,2026-06-11T08:45:03.999+0100,11.561,0.690,13376.949,3,3732.765
08:45:04.999,1781163904.999,2026-06-11T08:45:04.999+0100,11.563,0.690,13380.574,3,3733.765
08:45:05.999,1781163905.999,2026-06-11T08:45:05.999+0100,11.564,0.690,13384.783,3,3734.765
08:45:06.999,1781163906.999,2026-06-11T08:45:06.999+0100,11.564,0.690,13389.526,3,3735.765
08:45:07.999,1781163907.999,2026-06-11T08:45:07.999+0100,11.563,0.690,13394.270,3,3736.765
08:45:08.999,1781163908.999,2026-06-11T08:45:08.999+0100,11.560,0.690,13398.888,3,3737.765
08:45:09.999,1781163909.999,2026-06-11T08:45:09.999+0100,11.555,0.690,13403.502,3,3738.765
08:45:10.999,1781163910.999,2026-06-11T08:45:10.999+0100,11.549,0.690,13408.196,3,3739.765
08:45:11.999,1781163911.999,2026-06-11T08:45:11.999+0100,11.542,0.690,13412.994,3,3740.765
08:45:12.999,1781163912.999,2026-06-11T08:45:12.999+0100,11.536,0.690,13417.792,3,3741.765
08:45:13.999,1781163913.999,2026-06-11T08:45:13.999+0100,11.531,0.690,13421.545,3,3742.765
08:45:14.999,1781163914.999,2026-06-11T08:45:14.999+0100,11.530,0.690,13425.159,3,3743.765
08:45:15.999,1781163915.999,2026-06-11T08:45:15.999+0100,11.531,0.690,13429.212,3,3744.765
08:45:16.999,1781163916.999,2026-06-11T08:45:16.999+0100,11.535,0.690,13434.134,3,3745.765
08:45:17.999,1781163917.999,2026-06-11T08:45:17.999+0100,11.541,0.690,13439.057,3,3746.765
08:45:18.999,1781163918.999,2026-06-11T08:45:18.999+0100,11.548,0.690,13443.976,3,3747.765
08:45:19.999,1781163919.999,2026-06-11T08:45:19.999+0100,11.555,0.690,13448.896,3,3748.765
08:45:20.999,1781163920.999,2026-06-11T08:45:20.999+0100,11.560,0.690,13453.526,3,3749.765
08:45:21.999,1781163921.999,2026-06-11T08:45:21.999+0100,11.564,0.690,13457.253,3,3750.765
08:45:22.999,1781163922.999,2026-06-11T08:45:22.999+0100,11.566,0.690,13460.980,3,3751.765
08:45:23.999,1781163923.999,2026-06-11T08:45:23.999+0100,11.565,0.690,13465.074,3,3752.765
08:45:24.999,1781163924.999,2026-06-11T08:45:24.999+0100,11.564,0.690,13469.328,3,3753.765
08:45:25.999,1781163925.999,2026-06-11T08:45:25.999+0100,11.563,0.690,13473.655,3,3754.765
08:45:26.999,1781163926.999,2026-06-11T08:45:26.999+0100,11.562,0.690,13478.404,3,3755.765
08:45:27.999,1781163927.999,2026-06-11T08:45:27.999+0100,11.560,0.690,13483.152,3,3756.765
08:45:28.999,1781163928.999,2026-06-11T08:45:28.999+0100,11.558,0.690,13487.829,3,3757.765
08:45:29.999,1781163929.999,2026-06-11T08:45:29.999+0100,11.554,0.690,13492.461,3,3758.765
08:45:30.999,1781163930.999,2026-06-11T08:45:30.999+0100,11.549,0.690,13497.049,3,3759.765
08:45:31.999,1781163931.999,2026-06-11T08:45:31.999+0100,11.542,0.690,13500.924,3,3760.765
08:45:32.999,1781163932.999,2026-06-11T08:45:32.999+0100,11.534,0.690,13504.800,3,3761.765
08:45:33.999,1781163933.999,2026-06-11T08:45:33.999+0100,11.526,0.690,13508.938,3,3762.765
08:45:34.999,1781163934.999,2026-06-11T08:45:34.999+0100,11.518,0.690,13513.329,3,3763.765
08:45:35.999,1781163935.999,2026-06-11T08:45:35.999+0100,11.511,0.690,13517.720,3,3764.765
08:45:36.999,1781163936.999,2026-06-11T08:45:36.999+0100,11.505,0.690,13522.497,3,3765.765
08:45:37.999,1781163937.999,2026-06-11T08:45:37.999+0100,11.501,0.690,13527.289,3,3766.765
08:45:38.999,1781163938.999,2026-06-11T08:45:38.999+0100,11.498,0.690,13531.923,3,3767.765
08:45:39.999,1781163939.999,2026-06-11T08:45:39.999+0100,11.494,0.690,13536.337,3,3768.765
08:45:40.999,1781163940.999,2026-06-11T08:45:40.999+0100,11.490,0.690,13540.750,3,3769.765
08:45:41.999,1781163941.999,2026-06-11T08:45:41.999+0100,11.484,0.690,13544.739,3,3770.765
08:45:42.999,1781163942.999,2026-06-11T08:45:42.999+0100,11.476,0.690,13548.665,3,3771.765
08:45:43.999,1781163943.999,2026-06-11T08:45:43.999+0100,11.467,0.690,13552.831,3,3772.765
08:45:44.999,1781163944.999,2026-06-11T08:45:44.999+0100,11.457,0.690,13557.498,3,3773.765
08:45:45.999,1781163945.999,2026-06-11T08:45:45.999+0100,11.447,0.690,13562.164,3,3774.765
08:45:46.999,1781163946.999,2026-06-11T08:45:46.999+0100,11.435,0.690,13566.580,3,3775.765
08:45:47.999,1781163947.999,2026-06-11T08:45:47.999+0100,11.423,0.690,13570.924,3,3776.765
08:45:48.999,1781163948.999,2026-06-11T08:45:48.999+0100,11.411,0.690,13575.288,3,3777.765
08:45:49.999,1781163949.999,2026-06-11T08:45:49.999+0100,11.397,0.690,13579.717,3,3778.765
08:45:50.999,1781163950.999,2026-06-11T08:45:50.999+0100,11.384,0.690,13584.146,3,3779.765
08:45:51.999,1781163951.999,2026-06-11T08:45:51.999+0100,11.371,0.690,13587.763,3,3780.765
08:45:52.999,1781163952.999,2026-06-11T08:45:52.999+0100,11.360,0.690,13591.007,3,3781.765
08:45:53.999,1781163953.999,2026-06-11T08:45:53.999+0100,11.350,0.690,13594.512,3,3782.765
08:45:54.999,1781163954.999,2026-06-11T08:45:54.999+0100,11.343,0.690,13599.649,3,3783.765
08:45:55.999,1781163955.999,2026-06-11T08:45:55.999+0100,11.339,0.690,13604.785,3,3784.765
08:45:56.999,1781163956.999,2026-06-11T08:45:56.999+0100,11.339,0.690,13609.254,3,3785.765
08:45:57.999,1781163957.999,2026-06-11T08:45:57.999+0100,11.342,0.690,13613.262,3,3786.765
08:45:58.999,1781163958.999,2026-06-11T08:45:58.999+0100,11.348,0.690,13617.283,3,3787.765
08:45:59.999,1781163959.999,2026-06-11T08:45:59.999+0100,11.359,0.690,13621.545,3,3788.765
08:46:00.999,1781163960.999,2026-06-11T08:46:00.999+0100,11.372,0.690,13625.806,3,3789.765
08:46:01.999,1781163961.999,2026-06-11T08:46:01.999+0100,11.389,0.690,13630.200,3,3790.765
08:46:02.999,1781163962.999,2026-06-11T08:46:02.999+0100,11.407,0.690,13634.726,3,3791.765
08:46:03.999,1781163963.999,2026-06-11T08:46:03.999+0100,11.427,0.690,13639.251,3,3792.765
08:46:04.999,1781163964.999,2026-06-11T08:46:04.999+0100,11.448,0.690,13643.161,3,3793.765
08:46:05.999,1781163965.999,2026-06-11T08:46:05.999+0100,11.470,0.690,13647.039,3,3794.765
08:46:06.999,1781163966.999,2026-06-11T08:46:06.999+0100,11.492,0.690,13651.146,3,3795.765
08:46:07.999,1781163967.999,2026-06-11T08:46:07.999+0100,11.517,0.690,13655.588,3,3796.765
08:46:08.999,1781163968.999,2026-06-11T08:46:08.999+0100,11.543,0.690,13660.029,3,3797.765
08:46:09.999,1781163969.999,2026-06-11T08:46:09.999+0100,11.571,0.690,13664.392,3,3798.765
08:46:10.999,1781163970.999,2026-06-11T08:46:10.999+0100,11.603,0.690,13668.741,3,3799.765
08:46:11.999,1781163971.999,2026-06-11T08:46:11.999+0100,11.636,0.690,13672.903,3,3800.765
08:46:12.999,1781163972.999,2026-06-11T08:46:12.999+0100,11.672,0.690,13676.654,3,3801.765
08:46:13.999,1781163973.999,2026-06-11T08:46:13.999+0100,11.710,0.690,13680.405,3,3802.765
08:46:14.999,1781163974.999,2026-06-11T08:46:14.999+0100,11.748,0.690,13684.741,3,3803.765
08:46:15.999,1781163975.999,2026-06-11T08:46:15.999+0100,11.787,0.690,13689.255,3,3804.765
08:46:16.999,1781163976.999,2026-06-11T08:46:16.999+0100,11.825,0.690,13693.842,3,3805.765
08:46:17.999,1781163977.999,2026-06-11T08:46:17.999+0100,11.860,0.690,13698.685,3,3806.765
08:46:18.999,1781163978.999,2026-06-11T08:46:18.999+0100,11.891,0.690,13703.529,3,3807.765
08:46:19.999,1781163979.999,2026-06-11T08:46:19.999+0100,11.916,0.690,13708.158,3,3808.765
08:46:20.999,1781163980.999,2026-06-11T08:46:20.999+0100,11.934,0.690,13712.684,3,3809.765
08:46:21.999,1781163981.999,2026-06-11T08:46:21.999+0100,11.946,0.690,13717.148,3,3810.765
08:46:22.999,1781163982.999,2026-06-11T08:46:22.999+0100,11.950,0.690,13721.191,3,3811.765
08:46:23.999,1781163983.999,2026-06-11T08:46:23.999+0100,11.947,0.690,13725.234,3,3812.765
08:46:24.999,1781163984.999,2026-06-11T08:46:24.999+0100,11.939,0.690,13729.827,3,3813.765
